p, res
188.560000, 1.#INF00
188.570000, 1.#INF00
188.580000, 1.#INF00
188.590000, 1.#INF00
188.600000, 1.#INF00
188.610000, 1.#INF00
188.620000, 1.#INF00
188.630000, 1.#INF00
188.640000, 1.#INF00
188.650000, 1.#INF00
188.660000, 1.#INF00
188.670000, 1.#INF00
188.680000, 1.#INF00
188.690000, 1.#INF00
188.700000, 1.#INF00
188.710000, 1.#INF00
188.720000, 1.#INF00
188.730000, 1.#INF00
188.740000, 1.#INF00
188.750000, 1.#INF00
188.760000, 1.#INF00
188.770000, 1.#INF00
188.780000, 1.#INF00
188.790000, 1.#INF00
188.800000, 1.#INF00
188.810000, 1.#INF00
188.820000, 1.#INF00
188.830000, 1.#INF00
188.840000, 1.#INF00
188.850000, 1.#INF00
188.860000, 1.#INF00
188.870000, 1.#INF00
188.880000, 1.#INF00
188.890000, 1.#INF00
188.900000, 1.#INF00
188.910000, 1.#INF00
188.920000, 1.#INF00
188.930000, 1.#INF00
188.940000, 1.#INF00
188.950000, 1.#INF00
188.960000, 1.#INF00
188.970000, 1.#INF00
188.980000, 1.#INF00
188.990000, 1.#INF00
189.000000, 1.#INF00
189.010000, 1.#INF00
189.020000, 1.#INF00
189.030000, 1.#INF00
189.040000, 1.#INF00
189.050000, 1.#INF00
189.060000, 1.#INF00
189.070000, 1.#INF00
189.080000, 1.#INF00
189.090000, 1.#INF00
189.100000, 1.#INF00
189.110000, 1.#INF00
189.120000, 1.#INF00
189.130000, 1.#INF00
189.140000, 1.#INF00
189.150000, 1.#INF00
189.160000, 1.#INF00
189.170000, 1.#INF00
189.180000, 1.#INF00
189.190000, 1.#INF00
189.200000, 1.#INF00
189.210000, 1.#INF00
189.220000, 1.#INF00
189.230000, 1.#INF00
189.240000, 1.#INF00
189.250000, 1.#INF00
189.260000, 1.#INF00
189.270000, 1.#INF00
189.280000, 1.#INF00
189.290000, 1.#INF00
189.300000, 1.#INF00
189.310000, 1.#INF00
189.320000, 1.#INF00
189.330000, 1.#INF00
189.340000, 1.#INF00
189.350000, 1.#INF00
189.360000, 1.#INF00
189.370000, 1.#INF00
189.380000, 1.#INF00
189.390000, 1.#INF00
189.400000, 1.#INF00
189.410000, 1.#INF00
189.420000, 1.#INF00
189.430000, 1.#INF00
189.440000, 1.#INF00
189.450000, 1.#INF00
189.460000, 1.#INF00
189.470000, 1.#INF00
189.480000, 1.#INF00
189.490000, 1.#INF00
189.500000, 1.#INF00
189.510000, 1.#INF00
189.520000, 1.#INF00
189.530000, 1.#INF00
189.540000, 1.#INF00
189.550000, 1.#INF00
189.560000, 1.#INF00
189.570000, 1.#INF00
189.580000, 1.#INF00
189.590000, 1.#INF00
189.600000, 1.#INF00
189.610000, 1.#INF00
189.620000, 1.#INF00
189.630000, 1.#INF00
189.640000, 1.#INF00
189.650000, 1.#INF00
189.660000, 1.#INF00
189.670000, 1.#INF00
189.680000, 1.#INF00
189.690000, 1.#INF00
189.700000, 1.#INF00
189.710000, 1.#INF00
189.720000, 1.#INF00
189.730000, 1.#INF00
189.740000, 1.#INF00
189.750000, 1.#INF00
189.760000, 1.#INF00
189.770000, 1.#INF00
189.780000, 1.#INF00
189.790000, 1.#INF00
189.800000, 1.#INF00
189.810000, 1.#INF00
189.820000, 1.#INF00
189.830000, 1.#INF00
189.840000, 1.#INF00
189.850000, 1.#INF00
189.860000, 1.#INF00
189.870000, 1.#INF00
189.880000, 1.#INF00
189.890000, 1.#INF00
189.900000, 1.#INF00
189.910000, 1.#INF00
189.920000, 1.#INF00
189.930000, 1.#INF00
189.940000, 1.#INF00
189.950000, 1.#INF00
189.960000, 1.#INF00
189.970000, 1.#INF00
189.980000, 1.#INF00
189.990000, 1.#INF00
190.000000, 1.#INF00
190.010000, 1.#INF00
190.020000, 1.#INF00
190.030000, 1.#INF00
190.040000, 1.#INF00
190.050000, 1.#INF00
190.060000, 1.#INF00
190.070000, 1.#INF00
190.080000, 1.#INF00
190.090000, 1.#INF00
190.100000, 1.#INF00
190.110000, 1.#INF00
190.120000, 1.#INF00
190.130000, 1.#INF00
190.140000, 1.#INF00
190.150000, 1.#INF00
190.160000, 1.#INF00
190.170000, 1.#INF00
190.180000, 1.#INF00
190.190000, 1.#INF00
190.200000, 1.#INF00
190.210000, 1.#INF00
190.220000, 1.#INF00
190.230000, 1.#INF00
190.240000, 1.#INF00
190.250000, 1.#INF00
190.260000, 1.#INF00
190.270000, 1.#INF00
190.280000, 1.#INF00
190.290000, 1.#INF00
190.300000, 1.#INF00
190.310000, 1.#INF00
190.320000, 1.#INF00
190.330000, 1.#INF00
190.340000, 1.#INF00
190.350000, 1.#INF00
190.360000, 1.#INF00
190.370000, 1.#INF00
190.380000, 1.#INF00
190.390000, 1.#INF00
190.400000, 1.#INF00
190.410000, 1.#INF00
190.420000, 1.#INF00
190.430000, 1.#INF00
190.440000, 1.#INF00
190.450000, 1.#INF00
190.460000, 1.#INF00
190.470000, 1.#INF00
190.480000, 1.#INF00
190.490000, 1.#INF00
190.500000, 1.#INF00
190.510000, 1.#INF00
190.520000, 1.#INF00
190.530000, 1.#INF00
190.540000, 1.#INF00
190.550000, 1.#INF00
190.560000, 1.#INF00
190.570000, 1.#INF00
190.580000, 1.#INF00
190.590000, 1.#INF00
190.600000, 1.#INF00
190.610000, 1.#INF00
190.620000, 1.#INF00
190.630000, 1.#INF00
190.640000, 1.#INF00
190.650000, 1.#INF00
190.660000, 1.#INF00
190.670000, 1.#INF00
190.680000, 1.#INF00
190.690000, 1.#INF00
190.700000, 1.#INF00
190.710000, 1.#INF00
190.720000, 1.#INF00
190.730000, 1.#INF00
190.740000, 1.#INF00
190.750000, 1.#INF00
190.760000, 1.#INF00
190.770000, 1.#INF00
190.780000, 1.#INF00
190.790000, 1.#INF00
190.800000, 1.#INF00
190.810000, 1.#INF00
190.820000, 1.#INF00
190.830000, 1.#INF00
190.840000, 1.#INF00
190.850000, 1.#INF00
190.860000, 1.#INF00
190.870000, 1.#INF00
190.880000, 1.#INF00
190.890000, 1.#INF00
190.900000, 1.#INF00
190.910000, 1.#INF00
190.920000, 1.#INF00
190.930000, 1.#INF00
190.940000, 1.#INF00
190.950000, 1.#INF00
190.960000, 1.#INF00
190.970000, 1.#INF00
190.980000, 1.#INF00
190.990000, 1.#INF00
191.000000, 1.#INF00
191.010000, 1.#INF00
191.020000, 1.#INF00
191.030000, 1.#INF00
191.040000, 1.#INF00
191.050000, 1.#INF00
191.060000, 1.#INF00
191.070000, 1.#INF00
191.080000, 1.#INF00
191.090000, 1.#INF00
191.100000, 1.#INF00
191.110000, 1.#INF00
191.120000, 1.#INF00
191.130000, 1.#INF00
191.140000, 1.#INF00
191.150000, 1.#INF00
191.160000, 1.#INF00
191.170000, 1.#INF00
191.180000, 1.#INF00
191.190000, 1.#INF00
191.200000, 1.#INF00
191.210000, 1.#INF00
191.220000, 1.#INF00
191.230000, 1.#INF00
191.240000, 1.#INF00
191.250000, 1.#INF00
191.260000, 1.#INF00
191.270000, 1.#INF00
191.280000, 1.#INF00
191.290000, 1.#INF00
191.300000, 1.#INF00
191.310000, 1.#INF00
191.320000, 1.#INF00
191.330000, 1.#INF00
191.340000, 1.#INF00
191.350000, 1.#INF00
191.360000, 1.#INF00
191.370000, 1.#INF00
191.380000, 1.#INF00
191.390000, 1.#INF00
191.400000, 1.#INF00
191.410000, 1.#INF00
191.420000, 1.#INF00
191.430000, 1.#INF00
191.440000, 1.#INF00
191.450000, 1.#INF00
191.460000, 1.#INF00
191.470000, 1.#INF00
191.480000, 1.#INF00
191.490000, 1.#INF00
191.500000, 1.#INF00
191.510000, 1.#INF00
191.520000, 1.#INF00
191.530000, 1.#INF00
191.540000, 1.#INF00
191.550000, 1.#INF00
191.560000, 1.#INF00
191.570000, 1.#INF00
191.580000, 1.#INF00
191.590000, 1.#INF00
191.600000, 1.#INF00
191.610000, 1.#INF00
191.620000, 1.#INF00
191.630000, 1.#INF00
191.640000, 1.#INF00
191.650000, 1.#INF00
191.660000, 1.#INF00
191.670000, 1.#INF00
191.680000, 1.#INF00
191.690000, 1.#INF00
191.700000, 1.#INF00
191.710000, 1.#INF00
191.720000, 1.#INF00
191.730000, 1.#INF00
191.740000, 1.#INF00
191.750000, 1.#INF00
191.760000, 1.#INF00
191.770000, 1.#INF00
191.780000, 1.#INF00
191.790000, 1.#INF00
191.800000, 1.#INF00
191.810000, 1.#INF00
191.820000, 1.#INF00
191.830000, 1.#INF00
191.840000, 1.#INF00
191.850000, 1.#INF00
191.860000, 1.#INF00
191.870000, 1.#INF00
191.880000, 1.#INF00
191.890000, 1.#INF00
191.900000, 1.#INF00
191.910000, 1.#INF00
191.920000, 1.#INF00
191.930000, 1.#INF00
191.940000, 1.#INF00
191.950000, 1.#INF00
191.960000, 1.#INF00
191.970000, 1.#INF00
191.980000, 1.#INF00
191.990000, 1.#INF00
192.000000, 1.#INF00
192.010000, 1.#INF00
192.020000, 1.#INF00
192.030000, 1.#INF00
192.040000, 1.#INF00
192.050000, 1.#INF00
192.060000, 1.#INF00
192.070000, 1.#INF00
192.080000, 1.#INF00
192.090000, 1.#INF00
192.100000, 1.#INF00
192.110000, 1.#INF00
192.120000, 1.#INF00
192.130000, 1.#INF00
192.140000, 1.#INF00
192.150000, 1.#INF00
192.160000, 1.#INF00
192.170000, 1.#INF00
192.180000, 1.#INF00
192.190000, 1.#INF00
192.200000, 1.#INF00
192.210000, 1.#INF00
192.220000, 1.#INF00
192.230000, 1.#INF00
192.240000, 1.#INF00
192.250000, 1.#INF00
192.260000, 1.#INF00
192.270000, 1.#INF00
192.280000, 1.#INF00
192.290000, 1.#INF00
192.300000, 1.#INF00
192.310000, 1.#INF00
192.320000, 1.#INF00
192.330000, 1.#INF00
192.340000, 1.#INF00
192.350000, 1.#INF00
192.360000, 1.#INF00
192.370000, 1.#INF00
192.380000, 1.#INF00
192.390000, 1.#INF00
192.400000, 1.#INF00
192.410000, 1.#INF00
192.420000, 1.#INF00
192.430000, 1.#INF00
192.440000, 1.#INF00
192.450000, 1.#INF00
192.460000, 1.#INF00
192.470000, 1.#INF00
192.480000, 1.#INF00
192.490000, 1.#INF00
192.500000, 1.#INF00
192.510000, 1.#INF00
192.520000, 1.#INF00
192.530000, 1.#INF00
192.540000, 1.#INF00
192.550000, 1.#INF00
192.560000, 1.#INF00
192.570000, 1.#INF00
192.580000, 1.#INF00
192.590000, 1.#INF00
192.600000, 1.#INF00
192.610000, 1.#INF00
192.620000, 1.#INF00
192.630000, 1.#INF00
192.640000, 1.#INF00
192.650000, 1.#INF00
192.660000, 1.#INF00
192.670000, 1.#INF00
192.680000, 1.#INF00
192.690000, 1.#INF00
192.700000, 1.#INF00
192.710000, 1.#INF00
192.720000, 1.#INF00
192.730000, 1.#INF00
192.740000, 1.#INF00
192.750000, 1.#INF00
192.760000, 1.#INF00
192.770000, 1.#INF00
192.780000, 1.#INF00
192.790000, 1.#INF00
192.800000, 1.#INF00
192.810000, 1.#INF00
192.820000, 1.#INF00
192.830000, 1.#INF00
192.840000, 1.#INF00
192.850000, 1.#INF00
192.860000, 1.#INF00
192.870000, 1.#INF00
192.880000, 1.#INF00
192.890000, 1.#INF00
192.900000, 1.#INF00
192.910000, 1.#INF00
192.920000, 1.#INF00
192.930000, 1.#INF00
192.940000, 1.#INF00
192.950000, 1.#INF00
192.960000, 1.#INF00
192.970000, 1.#INF00
192.980000, 1.#INF00
192.990000, 1.#INF00
193.000000, 1.#INF00
193.010000, 1.#INF00
193.020000, 1.#INF00
193.030000, 1.#INF00
193.040000, 1.#INF00
193.050000, 1.#INF00
193.060000, 1.#INF00
193.070000, 1.#INF00
193.080000, 1.#INF00
193.090000, 1.#INF00
193.100000, 1.#INF00
193.110000, 1.#INF00
193.120000, 1.#INF00
193.130000, 1.#INF00
193.140000, 1.#INF00
193.150000, 1.#INF00
193.160000, 1.#INF00
193.170000, 1.#INF00
193.180000, 1.#INF00
193.190000, 1.#INF00
193.200000, 1.#INF00
193.210000, 1.#INF00
193.220000, 1.#INF00
193.230000, 1.#INF00
193.240000, 1.#INF00
193.250000, 1.#INF00
193.260000, 1.#INF00
193.270000, 1.#INF00
193.280000, 1.#INF00
193.290000, 1.#INF00
193.300000, 1.#INF00
193.310000, 1.#INF00
193.320000, 1.#INF00
193.330000, 1.#INF00
193.340000, 1.#INF00
193.350000, 1.#INF00
193.360000, 1.#INF00
193.370000, 1.#INF00
193.380000, 1.#INF00
193.390000, 1.#INF00
193.400000, 1.#INF00
193.410000, 1.#INF00
193.420000, 1.#INF00
193.430000, 1.#INF00
193.440000, 1.#INF00
193.450000, 1.#INF00
193.460000, 1.#INF00
193.470000, 1.#INF00
193.480000, 1.#INF00
193.490000, 1.#INF00
193.500000, 1.#INF00
193.510000, 1.#INF00
193.520000, 1.#INF00
193.530000, 1.#INF00
193.540000, 1.#INF00
193.550000, 1.#INF00
193.560000, 1.#INF00
193.570000, 1.#INF00
193.580000, 1.#INF00
193.590000, 1.#INF00
193.600000, 1.#INF00
193.610000, 1.#INF00
193.620000, 1.#INF00
193.630000, 1.#INF00
193.640000, 1.#INF00
193.650000, 1.#INF00
193.660000, 1.#INF00
193.670000, 1.#INF00
193.680000, 1.#INF00
193.690000, 1.#INF00
193.700000, 1.#INF00
193.710000, 1.#INF00
193.720000, 1.#INF00
193.730000, 1.#INF00
193.740000, 1.#INF00
193.750000, 1.#INF00
193.760000, 1.#INF00
193.770000, 1.#INF00
193.780000, 1.#INF00
193.790000, 1.#INF00
193.800000, 1.#INF00
193.810000, 1.#INF00
193.820000, 1.#INF00
193.830000, 1.#INF00
193.840000, 1.#INF00
193.850000, 1.#INF00
193.860000, 1.#INF00
193.870000, 1.#INF00
193.880000, 1.#INF00
193.890000, 1.#INF00
193.900000, 1.#INF00
193.910000, 1.#INF00
193.920000, 1.#INF00
193.930000, 1.#INF00
193.940000, 1.#INF00
193.950000, 1.#INF00
193.960000, 1.#INF00
193.970000, 1.#INF00
193.980000, 1.#INF00
193.990000, 1.#INF00
194.000000, 1.#INF00
194.010000, 1.#INF00
194.020000, 1.#INF00
194.030000, 1.#INF00
194.040000, 1.#INF00
194.050000, 1.#INF00
194.060000, 1.#INF00
194.070000, 1.#INF00
194.080000, 1.#INF00
194.090000, 1.#INF00
194.100000, 1.#INF00
194.110000, 1.#INF00
194.120000, 1.#INF00
194.130000, 1.#INF00
194.140000, 1.#INF00
194.150000, 1.#INF00
194.160000, 1.#INF00
194.170000, 1.#INF00
194.180000, 1.#INF00
194.190000, 1.#INF00
194.200000, 1.#INF00
194.210000, 1.#INF00
194.220000, 1.#INF00
194.230000, 1.#INF00
194.240000, 1.#INF00
194.250000, 1.#INF00
194.260000, 1.#INF00
194.270000, 1.#INF00
194.280000, 1.#INF00
194.290000, 1.#INF00
194.300000, 1.#INF00
194.310000, 1.#INF00
194.320000, 1.#INF00
194.330000, 1.#INF00
194.340000, 1.#INF00
194.350000, 1.#INF00
194.360000, 1.#INF00
194.370000, 1.#INF00
194.380000, 1.#INF00
194.390000, 1.#INF00
194.400000, 1.#INF00
194.410000, 1.#INF00
194.420000, 1.#INF00
194.430000, 1.#INF00
194.440000, 1.#INF00
194.450000, 1.#INF00
194.460000, 1.#INF00
194.470000, 1.#INF00
194.480000, 1.#INF00
194.490000, 1.#INF00
194.500000, 1.#INF00
194.510000, 1.#INF00
194.520000, 1.#INF00
194.530000, 1.#INF00
194.540000, 1.#INF00
194.550000, 1.#INF00
194.560000, 1.#INF00
194.570000, 1.#INF00
194.580000, 1.#INF00
194.590000, 1.#INF00
194.600000, 1.#INF00
194.610000, 1.#INF00
194.620000, 1.#INF00
194.630000, 1.#INF00
194.640000, 1.#INF00
194.650000, 1.#INF00
194.660000, 1.#INF00
194.670000, 1.#INF00
194.680000, 1.#INF00
194.690000, 1.#INF00
194.700000, 1.#INF00
194.710000, 1.#INF00
194.720000, 1.#INF00
194.730000, 1.#INF00
194.740000, 1.#INF00
194.750000, 1.#INF00
194.760000, 1.#INF00
194.770000, 1.#INF00
194.780000, 1.#INF00
194.790000, 1.#INF00
194.800000, 1.#INF00
194.810000, 1.#INF00
194.820000, 1.#INF00
194.830000, 1.#INF00
194.840000, 1.#INF00
194.850000, 1.#INF00
194.860000, 1.#INF00
194.870000, 1.#INF00
194.880000, 1.#INF00
194.890000, 1.#INF00
194.900000, 1.#INF00
194.910000, 1.#INF00
194.920000, 1.#INF00
194.930000, 1.#INF00
194.940000, 1.#INF00
194.950000, 1.#INF00
194.960000, 1.#INF00
194.970000, 1.#INF00
194.980000, 1.#INF00
194.990000, 1.#INF00
195.000000, 1.#INF00
195.010000, 1.#INF00
195.020000, 1.#INF00
195.030000, 1.#INF00
195.040000, 1.#INF00
195.050000, 1.#INF00
195.060000, 1.#INF00
195.070000, 1.#INF00
195.080000, 1.#INF00
195.090000, 1.#INF00
195.100000, 1.#INF00
195.110000, 1.#INF00
195.120000, 1.#INF00
195.130000, 1.#INF00
195.140000, 1.#INF00
195.150000, 1.#INF00
195.160000, 1.#INF00
195.170000, 1.#INF00
195.180000, 1.#INF00
195.190000, 1.#INF00
195.200000, 1.#INF00
195.210000, 1.#INF00
195.220000, 1.#INF00
195.230000, 1.#INF00
195.240000, 1.#INF00
195.250000, 1.#INF00
195.260000, 1.#INF00
195.270000, 1.#INF00
195.280000, 1.#INF00
195.290000, 1.#INF00
195.300000, 1.#INF00
195.310000, 1.#INF00
195.320000, 1.#INF00
195.330000, 1.#INF00
195.340000, 1.#INF00
195.350000, 1.#INF00
195.360000, 1.#INF00
195.370000, 1.#INF00
195.380000, 1.#INF00
195.390000, 1.#INF00
195.400000, 1.#INF00
195.410000, 1.#INF00
195.420000, 1.#INF00
195.430000, 1.#INF00
195.440000, 1.#INF00
195.450000, 1.#INF00
195.460000, 1.#INF00
195.470000, 1.#INF00
195.480000, 1.#INF00
195.490000, 1.#INF00
195.500000, 1.#INF00
195.510000, 1.#INF00
195.520000, 1.#INF00
195.530000, 1.#INF00
195.540000, 1.#INF00
195.550000, 1.#INF00
195.560000, 1.#INF00
195.570000, 1.#INF00
195.580000, 1.#INF00
195.590000, 1.#INF00
195.600000, 1.#INF00
195.610000, 1.#INF00
195.620000, 1.#INF00
195.630000, 1.#INF00
195.640000, 1.#INF00
195.650000, 1.#INF00
195.660000, 1.#INF00
195.670000, 1.#INF00
195.680000, 1.#INF00
195.690000, 1.#INF00
195.700000, 1.#INF00
195.710000, 1.#INF00
195.720000, 1.#INF00
195.730000, 1.#INF00
195.740000, 1.#INF00
195.750000, 1.#INF00
195.760000, 1.#INF00
195.770000, 1.#INF00
195.780000, 1.#INF00
195.790000, 1.#INF00
195.800000, 1.#INF00
195.810000, 1.#INF00
195.820000, 1.#INF00
195.830000, 1.#INF00
195.840000, 1.#INF00
195.850000, 1.#INF00
195.860000, 1.#INF00
195.870000, 1.#INF00
195.880000, 1.#INF00
195.890000, 1.#INF00
195.900000, 1.#INF00
195.910000, 1.#INF00
195.920000, 1.#INF00
195.930000, 1.#INF00
195.940000, 1.#INF00
195.950000, 1.#INF00
195.960000, 1.#INF00
195.970000, 1.#INF00
195.980000, 1.#INF00
195.990000, 1.#INF00
196.000000, 1.#INF00
196.010000, 1.#INF00
196.020000, 1.#INF00
196.030000, 1.#INF00
196.040000, 1.#INF00
196.050000, 1.#INF00
196.060000, 1.#INF00
196.070000, 1.#INF00
196.080000, 1.#INF00
196.090000, 1.#INF00
196.100000, 1.#INF00
196.110000, 1.#INF00
196.120000, 1.#INF00
196.130000, 1.#INF00
196.140000, 1.#INF00
196.150000, 1.#INF00
196.160000, 1.#INF00
196.170000, 1.#INF00
196.180000, 1.#INF00
196.190000, 1.#INF00
196.200000, 1.#INF00
196.210000, 1.#INF00
196.220000, 1.#INF00
196.230000, 1.#INF00
196.240000, 1.#INF00
196.250000, 1.#INF00
196.260000, 1.#INF00
196.270000, 1.#INF00
196.280000, 1.#INF00
196.290000, 1.#INF00
196.300000, 1.#INF00
196.310000, 1.#INF00
196.320000, 1.#INF00
196.330000, 1.#INF00
196.340000, 1.#INF00
196.350000, 1.#INF00
196.360000, 1.#INF00
196.370000, 1.#INF00
196.380000, 1.#INF00
196.390000, 1.#INF00
196.400000, 1.#INF00
196.410000, 1.#INF00
196.420000, 1.#INF00
196.430000, 1.#INF00
196.440000, 1.#INF00
196.450000, 1.#INF00
196.460000, 1.#INF00
196.470000, 1.#INF00
196.480000, 1.#INF00
196.490000, 1.#INF00
196.500000, 1.#INF00
196.510000, 1.#INF00
196.520000, 1.#INF00
196.530000, 1.#INF00
196.540000, 1.#INF00
196.550000, 1.#INF00
196.560000, 1.#INF00
196.570000, 1.#INF00
196.580000, 1.#INF00
196.590000, 1.#INF00
196.600000, 1.#INF00
196.610000, 1.#INF00
196.620000, 1.#INF00
196.630000, 1.#INF00
196.640000, 1.#INF00
196.650000, 1.#INF00
196.660000, 1.#INF00
196.670000, 1.#INF00
196.680000, 1.#INF00
196.690000, 1.#INF00
196.700000, 1.#INF00
196.710000, 1.#INF00
196.720000, 1.#INF00
196.730000, 1.#INF00
196.740000, 1.#INF00
196.750000, 1.#INF00
196.760000, 1.#INF00
196.770000, 1.#INF00
196.780000, 1.#INF00
196.790000, 1.#INF00
196.800000, 1.#INF00
196.810000, 1.#INF00
196.820000, 1.#INF00
196.830000, 1.#INF00
196.840000, 1.#INF00
196.850000, 1.#INF00
196.860000, 1.#INF00
196.870000, 1.#INF00
196.880000, 1.#INF00
196.890000, 1.#INF00
196.900000, 1.#INF00
196.910000, 1.#INF00
196.920000, 1.#INF00
196.930000, 1.#INF00
196.940000, 1.#INF00
196.950000, 1.#INF00
196.960000, 1.#INF00
196.970000, 1.#INF00
196.980000, 1.#INF00
196.990000, 1.#INF00
197.000000, 1.#INF00
197.010000, 1.#INF00
197.020000, 1.#INF00
197.030000, 1.#INF00
197.040000, 1.#INF00
197.050000, 1.#INF00
197.060000, 1.#INF00
197.070000, 1.#INF00
197.080000, 1.#INF00
197.090000, 1.#INF00
197.100000, 1.#INF00
197.110000, 1.#INF00
197.120000, 1.#INF00
197.130000, 1.#INF00
197.140000, 1.#INF00
197.150000, 1.#INF00
197.160000, 1.#INF00
197.170000, 1.#INF00
197.180000, 1.#INF00
197.190000, 1.#INF00
197.200000, 1.#INF00
197.210000, 1.#INF00
197.220000, 1.#INF00
197.230000, 1.#INF00
197.240000, 1.#INF00
197.250000, 1.#INF00
197.260000, 1.#INF00
197.270000, 1.#INF00
197.280000, 1.#INF00
197.290000, 1.#INF00
197.300000, 1.#INF00
197.310000, 1.#INF00
197.320000, 1.#INF00
197.330000, 1.#INF00
197.340000, 1.#INF00
197.350000, 1.#INF00
197.360000, 1.#INF00
197.370000, 1.#INF00
197.380000, 1.#INF00
197.390000, 1.#INF00
197.400000, 1.#INF00
197.410000, 1.#INF00
197.420000, 1.#INF00
197.430000, 1.#INF00
197.440000, 1.#INF00
197.450000, 1.#INF00
197.460000, 1.#INF00
197.470000, 1.#INF00
197.480000, 1.#INF00
197.490000, 1.#INF00
197.500000, 1.#INF00
197.510000, 1.#INF00
197.520000, 1.#INF00
197.530000, 1.#INF00
197.540000, 1.#INF00
197.550000, 1.#INF00
197.560000, 1.#INF00
197.570000, 1.#INF00
197.580000, 1.#INF00
197.590000, 1.#INF00
197.600000, 1.#INF00
197.610000, 1.#INF00
197.620000, 1.#INF00
197.630000, 1.#INF00
197.640000, 1.#INF00
197.650000, 1.#INF00
197.660000, 1.#INF00
197.670000, 1.#INF00
197.680000, 1.#INF00
197.690000, 1.#INF00
197.700000, 1.#INF00
197.710000, 1.#INF00
197.720000, 1.#INF00
197.730000, 1.#INF00
197.740000, 1.#INF00
197.750000, 1.#INF00
197.760000, 1.#INF00
197.770000, 1.#INF00
197.780000, 1.#INF00
197.790000, 1.#INF00
197.800000, 1.#INF00
197.810000, 1.#INF00
197.820000, 1.#INF00
197.830000, 1.#INF00
197.840000, 1.#INF00
197.850000, 1.#INF00
197.860000, 1.#INF00
197.870000, 1.#INF00
197.880000, 1.#INF00
197.890000, 1.#INF00
197.900000, 1.#INF00
197.910000, 1.#INF00
197.920000, 1.#INF00
197.930000, 1.#INF00
197.940000, 1.#INF00
197.950000, 1.#INF00
197.960000, 1.#INF00
197.970000, 1.#INF00
197.980000, 1.#INF00
197.990000, 1.#INF00
198.000000, 1.#INF00
198.010000, 1.#INF00
198.020000, 1.#INF00
198.030000, 1.#INF00
198.040000, 1.#INF00
198.050000, 1.#INF00
198.060000, 1.#INF00
198.070000, 1.#INF00
198.080000, 1.#INF00
198.090000, 1.#INF00
198.100000, 1.#INF00
198.110000, 1.#INF00
198.120000, 1.#INF00
198.130000, 1.#INF00
198.140000, 1.#INF00
198.150000, 1.#INF00
198.160000, 1.#INF00
198.170000, 1.#INF00
198.180000, 1.#INF00
198.190000, 1.#INF00
198.200000, 1.#INF00
198.210000, 1.#INF00
198.220000, 1.#INF00
198.230000, 1.#INF00
198.240000, 1.#INF00
198.250000, 1.#INF00
198.260000, 1.#INF00
198.270000, 1.#INF00
198.280000, 1.#INF00
198.290000, 1.#INF00
198.300000, 1.#INF00
198.310000, 1.#INF00
198.320000, 1.#INF00
198.330000, 1.#INF00
198.340000, 1.#INF00
198.350000, 1.#INF00
198.360000, 1.#INF00
198.370000, 1.#INF00
198.380000, 1.#INF00
198.390000, 1.#INF00
198.400000, 1.#INF00
198.410000, 1.#INF00
198.420000, 1.#INF00
198.430000, 1.#INF00
198.440000, 1.#INF00
198.450000, 1.#INF00
198.460000, 1.#INF00
198.470000, 1.#INF00
198.480000, 1.#INF00
198.490000, 1.#INF00
198.500000, 1.#INF00
198.510000, 1.#INF00
198.520000, 1.#INF00
198.530000, 1.#INF00
198.540000, 1.#INF00
198.550000, 1.#INF00
198.560000, 1.#INF00
198.570000, 1.#INF00
198.580000, 1.#INF00
198.590000, 1.#INF00
198.600000, 1.#INF00
198.610000, 1.#INF00
198.620000, 1.#INF00
198.630000, 1.#INF00
198.640000, 1.#INF00
198.650000, 1.#INF00
198.660000, 1.#INF00
198.670000, 1.#INF00
198.680000, 1.#INF00
198.690000, 1.#INF00
198.700000, 1.#INF00
198.710000, 1.#INF00
198.720000, 1.#INF00
198.730000, 1.#INF00
198.740000, 1.#INF00
198.750000, 1.#INF00
198.760000, 1.#INF00
198.770000, 1.#INF00
198.780000, 1.#INF00
198.790000, 1.#INF00
198.800000, 1.#INF00
198.810000, 1.#INF00
198.820000, 1.#INF00
198.830000, 1.#INF00
198.840000, 1.#INF00
198.850000, 1.#INF00
198.860000, 1.#INF00
198.870000, 1.#INF00
198.880000, 1.#INF00
198.890000, 1.#INF00
198.900000, 1.#INF00
198.910000, 1.#INF00
198.920000, 1.#INF00
198.930000, 1.#INF00
198.940000, 1.#INF00
198.950000, 1.#INF00
198.960000, 1.#INF00
198.970000, 1.#INF00
198.980000, 1.#INF00
198.990000, 1.#INF00
199.000000, 1.#INF00
199.010000, 1.#INF00
199.020000, 1.#INF00
199.030000, 1.#INF00
199.040000, 1.#INF00
199.050000, 1.#INF00
199.060000, 1.#INF00
199.070000, 1.#INF00
199.080000, 1.#INF00
199.090000, 1.#INF00
199.100000, 1.#INF00
199.110000, 1.#INF00
199.120000, 1.#INF00
199.130000, 1.#INF00
199.140000, 1.#INF00
199.150000, 1.#INF00
199.160000, 1.#INF00
199.170000, 1.#INF00
199.180000, 1.#INF00
199.190000, 1.#INF00
199.200000, 1.#INF00
199.210000, 1.#INF00
199.220000, 1.#INF00
