X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-1.200000e-03,2.000000e-06
1144,1.24e+01,1.80e-01,1.88e+02,
1145,1.36e+01,2.60e-01,1.96e+02,
1146,1.24e+01,2.40e-01,1.92e+02,
1147,1.36e+01,3.20e-01,2.04e+02,
1148,1.32e+01,3.00e-01,2.00e+02,
1149,1.40e+01,4.00e-01,2.04e+02,
1150,1.32e+01,3.80e-01,2.00e+02,
1151,1.40e+01,4.80e-01,2.08e+02,
1152,1.40e+01,4.60e-01,2.04e+02,
1153,1.36e+01,5.60e-01,2.12e+02,
1154,1.48e+01,5.20e-01,2.08e+02,
1155,1.36e+01,6.40e-01,2.16e+02,
1156,1.44e+01,6.20e-01,2.12e+02,
1157,1.48e+01,7.20e-01,2.20e+02,
1158,1.44e+01,7.00e-01,2.20e+02,
1159,1.52e+01,7.80e-01,2.16e+02,
1160,1.52e+01,7.60e-01,2.16e+02,
1161,1.44e+01,8.80e-01,2.28e+02,
1162,1.52e+01,8.60e-01,2.24e+02,
1163,1.48e+01,9.40e-01,2.32e+02,
1164,1.48e+01,9.40e-01,2.28e+02,
1165,1.60e+01,1.02e+00,2.32e+02,
1166,1.60e+01,1.00e+00,2.28e+02,
1167,1.56e+01,1.08e+00,2.36e+02,
1168,1.56e+01,1.04e+00,2.32e+02,
1169,1.64e+01,1.14e+00,2.40e+02,
1170,1.64e+01,1.12e+00,2.36e+02,
1171,1.56e+01,1.20e+00,2.44e+02,
1172,1.60e+01,1.16e+00,2.44e+02,
1173,1.68e+01,1.24e+00,2.48e+02,
1174,1.72e+01,1.22e+00,2.44e+02,
1175,1.60e+01,1.28e+00,2.52e+02,
1176,1.68e+01,1.24e+00,2.48e+02,
1177,1.72e+01,1.30e+00,2.56e+02,
1178,1.68e+01,1.28e+00,2.52e+02,
1179,1.76e+01,1.32e+00,2.60e+02,
1180,1.76e+01,1.32e+00,2.56e+02,
1181,1.68e+01,1.30e+00,2.64e+02,
1182,1.76e+01,1.32e+00,2.56e+02,
1183,1.72e+01,1.28e+00,2.64e+02,
1184,1.84e+01,1.28e+00,2.60e+02,
1185,1.72e+01,1.32e+00,2.72e+02,
1186,1.80e+01,1.30e+00,2.68e+02,
1187,1.84e+01,1.24e+00,2.76e+02,
1188,1.80e+01,1.28e+00,2.72e+02,
1189,1.88e+01,1.22e+00,2.76e+02,
1190,1.80e+01,1.26e+00,2.72e+02,
1191,1.88e+01,1.18e+00,2.80e+02,
1192,1.84e+01,1.20e+00,2.76e+02,
1193,1.92e+01,1.12e+00,2.84e+02,
1194,1.84e+01,1.16e+00,2.80e+02,
1195,1.96e+01,1.06e+00,2.88e+02,
1196,1.92e+01,1.10e+00,2.80e+02,
1197,1.96e+01,1.00e+00,2.96e+02,
1198,1.92e+01,1.02e+00,2.88e+02,
1199,2.00e+01,9.00e-01,2.96e+02,
